YEAR,SERIES,BAI,TREAT,SITE,PLOT,REP
2012,mku19.2,0.354673244,sub,INGRID,13,3
2012,mku19.3,NA,fire,HEATHER,7,1
2012,mku19.5,NA,fire,ALY,1,1
2012,mku20.2,NA,fire,ALY,2,4
2012,mku20.3,NA,sub,INGRID,15,5
2012,mku20.4,0.942619168,sub,SETH,12,4
2012,mku20.5,NA,sub,HEATHER,8,4
2012,ses9.1,5.245595794,fire,ALY,3,3
2012,ses9.2,11.14476224,sub,SETH,10,4
2012,ses9.4,3.512803242,nothing,MIKE,17,2
2012,ses9.3,5.233343582,fire,HEATHER,8,1
2012,ses9.5,6.370688087,sub,MIKE,20,2
2012,ses10.1,29.02375453,fire,INGRID,16,4
2012,ses10.2,1.336863913,nothing,MIKE,19,3
2012,ses10.3,2.697324328,sub,INGRID,14,4
2012,ses10.4,3.089567879,fire,SETH,11,3
2012,ses10.5,8.410367118,nothing,SETH,12,3
2012,ses11.1,4.755752384,sub,SETH,12,2
2012,ses11.2,5.627220761,nothing,MIKE,17,3
2012,ses11.3,5.189911064,sub,INGRID,15,4
2012,ses11.4,5.148366642,fire,INGRID,13,2
2012,ses11.5,4.683169027,sub,SETH,9,3
2012,ses12.1,1.789652237,nothing,ALY,3,3
2012,ses12.2,1.897066432,fire,HEATHER,6,4
2012,ses12.3,7.401890743,fire,SETH,10,3
2012,ses12.4,8.262523767,fire,HEATHER,5,2
2012,ses12.5,5.908506401,sub,INGRID,13,3
2012,set9.1,21.33557673,fire,SETH,11,4
2012,set9.3,13.06265743,nothing,HEATHER,8,1
2012,set9.2,24.88234687,nothing,ALY,3,3
2012,set9.4,3.505866605,fire,INGRID,14,2
2012,set10.1,5.498487719,sub,MIKE,18,1
2012,set10.3,1.505001952,sub,SETH,12,4
2012,set10.4,4.03049687,sub,ALY,2,4
2012,set10.5,3.050583856,fire,HEATHER,6,1
2012,set11.1,3.264102201,nothing,INGRID,13,1
2012,set11.2,13.02797425,sub,SETH,10,2
2012,set11.3,10.7562886,nothing,ALY,4,3
2012,set11.4,4.59717107,sub,MIKE,20,4
2012,set11.5,0.691027862,nothing,ALY,3,3
2012,set12.1,4.362186223,fire,SETH,9,2
2012,set12.2,7.062284577,nothing,INGRID,13,2
2012,set12.3,2.963756518,nothing,MIKE,20,4
2012,set12.4,2.565248632,sub,MIKE,18,2
2012,set12.5,8.130391522,nothing,HEATHER,8,2
2012,seu9.1,0.178744056,sub,HEATHER,7,5
2012,seu9.2,0.290333427,sub,MIKE,18,3
2012,seu9.3,2.235227465,sub,INGRID,16,2
2012,seu9.4,NA,fire,MIKE,20,3
2012,seu9.5,0.188574099,fire,HEATHER,8,4
2012,seu10.1,4.455629754,fire,HEATHER,5,1
2012,seu10.2,4.783564904,fire,INGRID,14,2
2012,seu10.4,NA,fire,MIKE,19,5
2012,seu10.5,NA,sub,INGRID,15,3
2012,seu11.2,4.177463716,sub,HEATHER,8,3
2012,seu11.3,1.18402543,nothing,SETH,10,2
2012,seu11.4,0.121922069,fire,SETH,11,1
2012,seu12.1,2.669961056,nothing,HEATHER,7,1
2012,seu12.2,3.081977791,fire,ALY,1,5
2012,seu12.3,NA,nothing,SETH,9,3
2012,seu12.5,NA,fire,MIKE,20,1
2013,als1.1,7.456309411,sub,ALY,1,3
2013,als1.2,14.98142598,sub,ALY,2,1
2013,als1.3,3.714169906,sub,ALY,2,3
2013,als1.4,1.695005476,sub,ALY,3,1
2013,als1.5,6.949944366,sub,ALY,3,5
2013,als2.1,0.079422604,sub,ALY,4,2
2013,als2.2,4.422668164,sub,ALY,4,4
2013,als2.3,5.136830714,fire,ALY,1,3
2013,als2.4,9.055279541,fire,ALY,2,2
2013,als2.5,4.937641174,fire,ALY,2,5
2013,als3.2,65.25785375,fire,ALY,3,3
2013,als3.1,21.21762877,fire,ALY,3,2
2013,als3.3,10.17398184,fire,ALY,4,3
2013,als3.4,2.60154031,fire,ALY,4,5
2013,als3.5,2.668393402,nothing,ALY,1,1
2013,als4.1,1.347821788,nothing,ALY,1,4
2013,als4.2,9.522607156,nothing,ALY,2,1
2013,als4.3,3.239468973,nothing,ALY,2,3
2013,als4.4,1.40285935,nothing,ALY,2,5
2013,alt1.1,43.54058608,nothing,ALY,3,1
2013,alt1.3,19.13606917,nothing,ALY,3,4
2013,alt1.4,3.745485301,nothing,ALY,4,3
2013,alt1.5,5.998516172,sub,HEATHER,5,2
2013,alt2.2,0.551541148,sub,HEATHER,6,1
2013,alt2.4,4.004453067,sub,HEATHER,6,4
2013,alt2.5,2.086787212,sub,HEATHER,8,4
2013,alt3.1,17.23254363,fire,HEATHER,7,1
2013,alt3.3,NA,fire,HEATHER,7,3
2013,alt3.2,0.242794847,fire,HEATHER,5,5
2013,alt3.4,14.13499296,fire,HEATHER,6,2
2013,alt3.5,8.972624238,fire,HEATHER,8,1
2013,alt4.3,0.363168111,fire,HEATHER,8,5
2013,alt4.1,6.562611124,nothing,HEATHER,6,2
2013,alt4.2,13.17678207,nothing,HEATHER,7,1
2013,alt4.5,0.432104078,nothing,HEATHER,7,3
2013,alu1.1,0.757378299,nothing,HEATHER,7,5
2013,alu1.3,NA,nothing,HEATHER,8,1
2013,alu1.4,2.807264363,nothing,HEATHER,8,3
2013,alu1.5,NA,nothing,HEATHER,8,5
2013,alu2.1,3.042959211,sub,INGRID,13,3
2013,alu2.3,4.570941913,sub,INGRID,14,3
2013,alu2.4,NA,sub,INGRID,15,1
2013,alu2.5,0.237582944,sub,INGRID,15,5
2013,alu3.1,0.610980081,sub,INGRID,16,4
2013,alu3.2,1.188228881,fire,INGRID,13,3
2013,alu3.3,2.225614192,fire,INGRID,14,3
2013,alu3.4,1.117753533,fire,INGRID,16,1
2013,alu4.2,26.79711618,fire,INGRID,16,5
2013,alu4.3,1.270255866,nothing,INGRID,13,5
2013,alu4.5,0.642041007,nothing,INGRID,14,1
2013,hes5.1,43.21431598,nothing,INGRID,14,5
2013,hes5.2,6.074505015,nothing,INGRID,15,1
2013,hes5.3,26.82978874,nothing,INGRID,15,3
2013,hes5.4,87.5696584,nothing,INGRID,15,5
2013,hes5.5,60.67422923,nothing,INGRID,16,3
2013,hes6.1,2.049172923,sub,MIKE,17,2
2013,hes6.2,34.64629117,sub,MIKE,18,1
2013,hes6.3,7.641873864,sub,MIKE,18,4
2013,hes6.4,29.04715625,sub,MIKE,19,4
2013,hes6.5,43.72860412,sub,MIKE,20,4
2013,hes7.5,3.877249981,fire,MIKE,17,3
2013,hes8.2,11.8337732,fire,MIKE,18,3
2013,hes8.3,9.309230183,fire,MIKE,19,1
2013,hes8.4,11.73820909,fire,MIKE,19,4
2013,hes8.5,5.579911517,fire,MIKE,20,2
2013,het7.5,3.877249981,fire,MIKE,20,4
2013,het7.1,6.790461415,nothing,MIKE,17,3
2013,het7.2,4.575717134,nothing,MIKE,17,5
2013,het7.3,4.103878191,nothing,MIKE,18,3
2013,het7.4,4.171658053,nothing,MIKE,18,5
2013,het5.2,5.415100425,nothing,MIKE,19,1
2013,het5.3,26.05551496,nothing,MIKE,19,3
2013,het5.4,25.17877499,nothing,MIKE,19,5
2013,het5.5,10.42807699,nothing,MIKE,20,3
2013,het5.1,8.451009902,nothing,MIKE,20,4
2013,het6.1,2.833933343,sub,SETH,9,1
2013,het6.2,15.31797538,sub,SETH,9,5
2013,het6.3,27.2423207,sub,SETH,10,3
2013,het6.4,15.72437809,sub,SETH,10,5
2013,het6.5,3.426412585,sub,SETH,11,3
2013,het8.1,7.457763969,sub,SETH,11,5
2013,het8.2,5.413969452,sub,SETH,12,3
2013,het8.3,3.776342024,fire,SETH,9,3
2013,het8.4,5.230751768,fire,SETH,10,1
2013,het8.5,0.968163458,fire,SETH,11,1
2013,heu5.4,4.714198538,fire,SETH,11,4
2013,heu5.5,1.220298259,fire,SETH,12,2
2013,heu6.2,0.40981762,fire,SETH,12,5
2013,heu6.4,7.416822733,nothing,SETH,9,2
2013,heu7.1,0.521658319,nothing,SETH,9,4
2013,heu7.2,0.717737682,nothing,SETH,9,5
2013,heu7.3,0.273742676,nothing,SETH,10,4
2013,heu7.4,0.124410211,nothing,SETH,10,5
2013,heu7.5,0.582328756,nothing,SETH,11,2
2013,heu8.1,0.283110905,nothing,SETH,11,4
2013,heu8.2,1.01475956,nothing,SETH,12,3
2013,heu8.3,1.058163804,nothing,SETH,12,5
2013,heu8.4,NA,sub,HEATHER,5,4
2013,heu8.5,2.056034162,nothing,MIKE,17,2
2013,ins13.1,14.92138387,sub,HEATHER,5,3
2013,ins13.2,10.7995232,sub,HEATHER,6,2
2013,ins13.3,2.292888257,sub,HEATHER,5,1
2013,ins13.4,2.462279791,fire,HEATHER,6,2
2013,ins14.1,5.669955846,nothing,INGRID,14,2
2013,ins14.2,6.65622116,sub,HEATHER,6,4
2013,ins14.3,3.687340705,nothing,MIKE,18,1
2013,ins14.4,3.653367522,nothing,ALY,4,2
2013,ins14.5,1.657230965,fire,HEATHER,6,2
2013,ins15.1,9.368722523,fire,MIKE,17,4
2013,ins15.2,13.06342398,fire,SETH,9,2
2013,ins15.3,4.952887323,sub,HEATHER,5,2
2013,ins15.4,3.567872219,sub,ALY,3,2
2013,ins15.5,1.547011329,sub,SETH,9,2
2013,ins16.1,8.031783212,fire,SETH,9,1
2013,ins16.2,6.998459981,sub,ALY,3,1
2013,ins16.3,7.219254254,sub,ALY,1,5
2013,ins16.4,3.65951876,sub,MIKE,19,3
2013,ins16.5,2.709309504,sub,ALY,4,4
2013,int13.1,6.040079443,sub,INGRID,15,2
2013,int13.2,3.384437766,sub,ALY,4,1
2013,int13.3,6.955335339,fire,ALY,3,5
2013,int14.1,6.490608962,nothing,MIKE,18,1
2013,int14.2,0.053092916,fire,HEATHER,7,1
2013,int14.3,4.245193312,sub,ALY,1,2
2013,int14.4,4.459607011,fire,HEATHER,7,1
2013,int14.5,5.114138991,sub,INGRID,14,1
2013,int16.1,8.605441172,sub,ALY,4,2
2013,int16.2,8.840441727,sub,HEATHER,6,1
2013,int16.3,7.637114352,sub,MIKE,19,3
2013,int16.4,4.397752193,sub,ALY,3,1
2013,int16.5,1.895099795,fire,SETH,9,4
2013,inu13.1,4.750917473,sub,SETH,12,3
2013,inu13.2,4.9280279,fire,HEATHER,7,2
2013,inu13.5,5.092141559,fire,HEATHER,6,2
2013,inu14.1,0.387047357,sub,SETH,11,3
2013,inu14.2,61.46196474,fire,SETH,12,3
2013,inu14.3,2.326638387,sub,SETH,10,1
2013,inu14.5,0.83817692,nothing,INGRID,15,2
2013,inu15.1,0.092940877,fire,INGRID,16,2
2013,inu15.2,6.364037336,sub,MIKE,17,1
2013,inu15.3,2.04017226,sub,HEATHER,6,5
2013,inu15.4,3.727672471,fire,MIKE,18,3
2013,inu15.5,1.504194563,fire,INGRID,16,2
2013,inu16.2,4.91394414,fire,MIKE,17,5
2013,inu16.3,0.625428265,fire,MIKE,17,4
2013,inu16.4,1.434724524,sub,MIKE,17,3
2013,mks17.1,6.211582127,fire,HEATHER,5,1
2013,mks17.2,7.216781821,fire,INGRID,13,3
2013,mks17.3,2.674751985,sub,HEATHER,6,2
2013,mks17.4,4.493479663,nothing,ALY,2,3
2013,mks17.5,16.11335438,sub,INGRID,15,1
2013,mks18.1,2.844595909,sub,ALY,4,4
2013,mks18.2,5.979936793,sub,INGRID,15,3
2013,mks18.3,2.1831807,fire,SETH,10,5
2013,mks18.4,3.843660072,fire,MIKE,17,1
2013,mks18.5,8.352379601,nothing,ALY,1,3
2013,mks19.1,4.135507746,fire,INGRID,16,1
2013,mks19.2,11.05553787,sub,ALY,4,2
2013,mks19.3,17.9834471,sub,HEATHER,8,3
2013,mks19.4,6.361049681,sub,INGRID,16,3
2013,mks19.5,4.133707614,fire,HEATHER,7,2
2013,mks20.1,19.06852493,fire,INGRID,14,2
2013,mks20.2,10.75087878,fire,HEATHER,8,3
2013,mks20.3,25.68230317,fire,SETH,11,3
2013,mks20.4,3.804192243,nothing,MIKE,17,4
2013,mks20.5,8.953941187,sub,HEATHER,6,1
2013,mkt17.1,6.595745502,fire,HEATHER,8,2
2013,mkt17.2,6.57366953,fire,INGRID,13,3
2013,mkt17.3,2.924964132,sub,INGRID,15,2
2013,mkt17.4,11.81648501,sub,ALY,1,5
2013,mkt17.5,4.459214312,sub,SETH,12,4
2013,mkt18.1,9.612142547,nothing,MIKE,20,5
2013,mkt18.3,7.718264831,fire,MIKE,17,3
2013,mkt18.4,6.540996967,sub,MIKE,19,4
2013,mkt18.5,5.748360574,fire,HEATHER,8,1
2013,mkt19.1,0.076453799,sub,MIKE,19,2
2013,mkt19.3,0.207499053,sub,INGRID,15,1
2013,mkt19.4,4.957229004,nothing,INGRID,14,3
2013,mkt19.5,1.339496568,fire,SETH,11,5
2013,mkt20.1,1.459332619,sub,MIKE,17,4
2013,mkt20.2,3.86665653,nothing,SETH,11,4
2013,mkt20.3,2.680708445,fire,SETH,12,1
2013,mkt20.4,3.227788531,fire,HEATHER,6,5
2013,mku17.1,4.906137283,fire,HEATHER,8,4
2013,mku17.2,11.14300295,sub,SETH,11,4
2013,mku17.3,6.561630947,nothing,INGRID,13,1
2013,mku17.4,5.625979832,fire,SETH,10,1
2013,mku17.5,NA,fire,MIKE,18,4
2013,mku18.1,47.71478568,sub,HEATHER,6,2
2013,mku18.2,16.75389999,sub,ALY,2,2
2013,mku18.3,8.628622984,fire,SETH,11,2
2013,mku18.4,NA,fire,MIKE,18,5
2013,mku18.5,4.7157819,sub,HEATHER,8,4
2013,mku19.4,1.644560922,nothing,SETH,12,3
2013,mku19.1,14.95762528,fire,INGRID,14,3
2013,mku19.2,4.064278416,nothing,SETH,10,2
2013,mku19.3,NA,sub,INGRID,15,4
2013,mku19.5,0.034636059,fire,SETH,9,3
2013,mku20.2,NA,sub,INGRID,13,4
2013,mku20.3,NA,sub,ALY,3,4
2013,mku20.4,1.533222879,sub,MIKE,18,2
2013,mku20.5,NA,nothing,SETH,10,2
2013,ses9.1,7.24636934,nothing,ALY,3,3
2013,ses9.2,13.20282901,sub,INGRID,14,1
2013,ses9.4,5.716269205,fire,SETH,12,3
2013,ses9.3,7.555530332,nothing,SETH,9,1
2013,ses9.5,3.896127811,fire,INGRID,14,2
2013,ses10.1,21.76957833,nothing,SETH,9,1
2013,ses10.2,2.729173795,sub,SETH,10,2
2013,ses10.3,1.675197734,nothing,SETH,12,1
2013,ses10.4,4.59539607,sub,INGRID,16,3
2013,ses10.5,4.586788106,nothing,HEATHER,8,5
2013,ses11.1,4.177099291,nothing,ALY,4,5
2013,ses11.2,5.88887773,nothing,MIKE,18,4
2013,ses11.3,4.736340483,nothing,HEATHER,5,4
2013,ses11.4,4.952956438,nothing,HEATHER,5,4
2013,ses11.5,3.593981996,sub,SETH,9,5
2013,ses12.1,3.826651489,fire,ALY,3,2
2013,ses12.2,2.015394519,fire,HEATHER,8,5
2013,ses12.3,11.4946634,nothing,INGRID,15,4
2013,ses12.4,3.202916542,sub,MIKE,18,4
2013,ses12.5,8.645537319,sub,INGRID,15,5
2013,set9.1,15.12638849,fire,SETH,12,1
2013,set9.3,10.32305669,sub,ALY,2,1
2013,set9.2,21.48057694,fire,HEATHER,5,1
2013,set9.4,4.852328084,sub,MIKE,17,2
2013,set10.1,7.594423249,sub,INGRID,14,1
2013,set10.3,1.585985927,nothing,HEATHER,7,1
2013,set10.4,3.145048406,nothing,INGRID,15,3
2013,set10.5,3.836663745,sub,SETH,10,3
2013,set11.1,4.770285391,fire,MIKE,20,1
2013,set11.2,22.52710428,nothing,ALY,2,5
2013,set11.3,8.98996583,sub,ALY,2,5
2013,set11.4,8.091935286,fire,INGRID,14,4
2013,set11.5,0.49720102,sub,INGRID,13,1
2013,set12.1,5.149299695,fire,HEATHER,6,3
2013,set12.2,7.125132138,nothing,SETH,10,2
2013,set12.3,4.915257326,sub,ALY,2,1
2013,set12.4,4.233157871,nothing,INGRID,15,5
2013,set12.5,12.47719965,sub,MIKE,19,5
2013,seu9.1,1.517455225,fire,HEATHER,7,5
2013,seu9.2,1.183780386,nothing,HEATHER,7,2
2013,seu9.3,1.800258254,nothing,MIKE,19,3
2013,seu9.4,NA,sub,ALY,4,2
2013,seu9.5,2.749094634,nothing,SETH,10,1
2013,seu10.1,5.224371194,sub,SETH,12,2
2013,seu10.2,7.025264049,sub,MIKE,19,5
2013,seu10.4,NA,sub,INGRID,15,5
2013,seu10.5,NA,nothing,INGRID,15,2
2013,seu11.2,6.070753954,nothing,ALY,2,5
2013,seu11.3,3.110908718,nothing,SETH,12,3
2013,seu11.4,1.814005864,sub,HEATHER,6,4
2013,seu12.1,1.547991506,sub,MIKE,17,3
2013,seu12.2,4.439145818,fire,HEATHER,5,4
2013,seu12.3,0.205887416,fire,HEATHER,8,4
2013,seu12.5,0.298024045,nothing,MIKE,20,4
2014,als1.1,15.76086769,sub,ALY,1,3
2014,als1.2,14.23267136,sub,ALY,2,1
2014,als1.3,2.752534678,sub,ALY,2,3
2014,als1.4,6.452639673,sub,ALY,3,1
2014,als1.5,9.216405545,sub,ALY,3,5
2014,als2.1,0.934130584,sub,ALY,4,2
2014,als2.2,6.069594706,sub,ALY,4,4
2014,als2.3,12.76586175,fire,ALY,1,4
2014,als2.4,11.40252049,fire,ALY,2,2
2014,als2.5,7.17231886,fire,ALY,2,5
2014,als3.2,140.9509756,fire,ALY,3,3
2014,als3.1,32.21407642,fire,ALY,3,2
2014,als3.3,14.25836959,fire,ALY,4,3
2014,als3.4,2.343166305,fire,ALY,4,5
2014,als3.5,2.524894874,nothing,ALY,1,1
2014,als4.1,7.870770305,nothing,ALY,1,4
2014,als4.2,7.447874235,nothing,ALY,2,1
2014,als4.3,5.319596008,nothing,ALY,2,3
2014,als4.4,3.841718568,nothing,ALY,2,5
2014,alt1.1,80.08152152,nothing,ALY,3,1
2014,alt1.3,19.79842686,nothing,ALY,3,4
2014,alt1.4,5.988830642,nothing,ALY,4,3
2014,alt1.5,12.09547415,sub,HEATHER,5,2
2014,alt2.2,2.301681574,sub,HEATHER,6,1
2014,alt2.4,5.648391954,sub,HEATHER,6,5
2014,alt2.5,4.427719845,sub,HEATHER,8,4
2014,alt3.1,29.82660738,fire,HEATHER,7,1
2014,alt3.3,NA,fire,HEATHER,7,4
2014,alt3.2,1.703010254,fire,HEATHER,5,5
2014,alt3.4,7.349479553,fire,HEATHER,6,2
2014,alt3.5,12.91089023,fire,HEATHER,8,1
2014,alt4.3,0.899613906,fire,HEATHER,8,5
2014,alt4.1,12.19613706,nothing,HEATHER,6,2
2014,alt4.2,9.04066171,nothing,HEATHER,7,1
2014,alt4.5,1.153394902,nothing,HEATHER,7,3
2014,alu1.1,2.377934311,nothing,HEATHER,7,5
2014,alu1.3,0.751220777,nothing,HEATHER,8,2
2014,alu1.4,4.384105114,nothing,HEATHER,8,4
2014,alu1.5,0.575489509,nothing,HEATHER,8,5
2014,alu2.1,6.60629497,sub,INGRID,13,3
2014,alu2.3,7.828120043,sub,INGRID,14,3
2014,alu2.4,NA,sub,INGRID,15,1
2014,alu2.5,1.332739002,sub,INGRID,15,5
2014,alu3.1,2.048063941,sub,INGRID,16,4
2014,alu3.2,19.14395771,fire,INGRID,13,3
2014,alu3.3,1.149712955,fire,INGRID,14,3
2014,alu3.4,2.025080049,fire,INGRID,16,1
2014,alu4.2,15.99769351,fire,INGRID,16,5
2014,alu4.3,2.832965733,nothing,INGRID,13,5
2014,alu4.5,2.332946705,nothing,INGRID,14,1
2014,hes5.1,41.52015245,nothing,INGRID,14,5
2014,hes5.2,11.37348275,nothing,INGRID,15,1
2014,hes5.3,66.13272447,nothing,INGRID,15,3
2014,hes5.4,107.6070631,nothing,INGRID,15,5
2014,hes5.5,47.98369345,nothing,INGRID,16,3
2014,hes6.1,5.497281347,sub,MIKE,17,2
2014,hes6.2,43.88126039,sub,MIKE,18,1
2014,hes6.3,8.077801261,sub,MIKE,18,4
2014,hes6.4,24.75708215,sub,MIKE,19,4
2014,hes6.5,44.24970952,sub,MIKE,20,4
2014,hes7.5,4.666499736,fire,MIKE,17,3
2014,hes8.2,12.6651203,fire,MIKE,18,4
2014,hes8.3,14.26814936,fire,MIKE,19,3
2014,hes8.4,14.32075219,fire,MIKE,19,5
2014,hes8.5,4.940641395,fire,MIKE,20,2
2014,het7.5,4.666499736,fire,MIKE,20,4
2014,het7.1,7.633378998,nothing,MIKE,17,3
2014,het7.2,6.628760499,nothing,MIKE,17,5
2014,het7.3,4.4101929,nothing,MIKE,18,3
2014,het7.4,6.118550144,nothing,MIKE,18,5
2014,het5.2,6.243748895,nothing,MIKE,19,1
2014,het5.3,28.91582197,nothing,MIKE,19,3
2014,het5.4,41.45686821,nothing,MIKE,19,5
2014,het5.5,10.1236598,nothing,MIKE,20,3
2014,het5.1,8.089877543,nothing,MIKE,20,4
2014,het6.1,3.815878968,sub,SETH,9,1
2014,het6.2,18.00092378,sub,SETH,9,5
2014,het6.3,42.56437072,sub,SETH,10,3
2014,het6.4,14.08552858,sub,SETH,11,1
2014,het6.5,4.155623364,sub,SETH,11,3
2014,het8.1,4.218150483,sub,SETH,11,5
2014,het8.2,9.605834229,sub,SETH,12,3
2014,het8.3,4.154269338,fire,SETH,9,3
2014,het8.4,4.522784439,fire,SETH,10,1
2014,het8.5,2.156012206,fire,SETH,11,1
2014,heu5.4,3.68557513,fire,SETH,11,4
2014,heu5.5,1.378254396,fire,SETH,12,2
2014,heu6.2,0.539851282,fire,SETH,12,5
2014,heu6.4,6.899744857,nothing,SETH,9,2
2014,heu7.1,2.350222323,nothing,SETH,9,4
2014,heu7.2,1.202102155,nothing,SETH,9,5
2014,heu7.3,0.891307535,nothing,SETH,10,4
2014,heu7.4,0.139797731,nothing,SETH,11,1
2014,heu7.5,0.95017784,nothing,SETH,11,2
2014,heu8.1,0.729553212,nothing,SETH,11,4
2014,heu8.2,1.666743708,nothing,SETH,12,3
2014,heu8.3,1.945399835,nothing,SETH,12,5
2014,heu8.4,0.280861525,sub,ALY,3,2
2014,heu8.5,2.058823896,sub,HEATHER,5,5
2014,ins13.1,10.97305221,sub,ALY,3,2
2014,ins13.2,14.80036029,fire,HEATHER,5,4
2014,ins13.3,2.380497851,fire,HEATHER,5,4
2014,ins13.4,3.37407051,sub,MIKE,20,1
2014,ins14.1,6.161580539,fire,HEATHER,6,2
2014,ins14.2,6.897552025,sub,SETH,10,1
2014,ins14.3,4.214996324,nothing,MIKE,18,2
2014,ins14.4,4.56971355,fire,ALY,1,3
2014,ins14.5,2.10086783,sub,HEATHER,5,4
2014,ins15.1,7.057019268,fire,ALY,3,1
2014,ins15.2,14.21206251,sub,ALY,1,1
2014,ins15.3,4.691704734,sub,HEATHER,5,3
2014,ins15.4,2.64349628,fire,MIKE,18,1
2014,ins15.5,2.248173968,fire,SETH,9,3
2014,ins16.1,8.351701016,fire,ALY,4,1
2014,ins16.2,5.478513473,fire,SETH,12,4
2014,ins16.3,5.221122787,nothing,MIKE,17,4
2014,ins16.4,3.414782409,fire,ALY,1,3
2014,ins16.5,6.918277112,sub,HEATHER,5,1
2014,int13.1,6.299644111,sub,ALY,1,1
2014,int13.2,3.807610296,nothing,INGRID,14,2
2014,int13.3,6.612637846,fire,ALY,1,5
2014,int14.1,7.708899744,sub,SETH,12,3
2014,int14.2,0.372354128,sub,INGRID,13,2
2014,int14.3,7.207042884,fire,HEATHER,7,4
2014,int14.4,2.084459292,fire,SETH,9,1
2014,int14.5,3.978434397,nothing,MIKE,17,1
2014,int16.1,6.402440164,sub,SETH,11,3
2014,int16.2,8.11547524,sub,MIKE,19,2
2014,int16.3,6.649821736,nothing,MIKE,17,4
2014,int16.4,2.804861045,sub,INGRID,15,1
2014,int16.5,2.564469517,fire,SETH,11,3
2014,inu13.1,4.099109254,sub,MIKE,19,3
2014,inu13.2,5.904083038,sub,INGRID,14,2
2014,inu13.5,2.86237104,fire,SETH,11,3
2014,inu14.1,1.49014536,sub,ALY,1,5
2014,inu14.2,33.69703696,fire,MIKE,18,3
2014,inu14.3,1.684019326,sub,MIKE,18,2
2014,inu14.5,1.643756675,nothing,MIKE,19,1
2014,inu15.1,1.053162388,fire,ALY,3,1
2014,inu15.2,5.064121694,fire,HEATHER,7,4
2014,inu15.3,3.365503387,sub,SETH,11,2
2014,inu15.4,3.960810062,fire,HEATHER,5,5
2014,inu15.5,0.881929881,sub,SETH,11,5
2014,inu16.2,2.474695365,fire,SETH,12,2
2014,inu16.3,0.481502481,sub,HEATHER,8,3
2014,inu16.4,0.931623593,fire,ALY,3,3
2014,mks17.1,10.41352199,fire,SETH,12,3
2014,mks17.2,2.913359089,sub,INGRID,16,2
2014,mks17.3,3.377840421,fire,SETH,12,3
2014,mks17.4,6.887439238,nothing,INGRID,14,2
2014,mks17.5,2.294226575,sub,SETH,12,5
2014,mks18.1,2.626120131,fire,HEATHER,7,1
2014,mks18.2,4.1427554,fire,HEATHER,7,1
2014,mks18.3,4.407802148,fire,ALY,4,5
2014,mks18.4,3.271293306,fire,MIKE,17,4
2014,mks18.5,6.985428655,sub,MIKE,18,2
2014,mks19.1,5.754266768,fire,SETH,9,4
2014,mks19.2,12.40509696,sub,SETH,10,5
2014,mks19.3,13.62320238,sub,MIKE,17,1
2014,mks19.4,8.964346141,fire,HEATHER,6,3
2014,mks19.5,6.256770796,nothing,INGRID,16,3
2014,mks20.1,25.78689622,sub,ALY,1,5
2014,mks20.2,10.88903974,sub,INGRID,13,2
2014,mks20.3,32.24359797,nothing,INGRID,15,5
2014,mks20.4,3.381249049,fire,HEATHER,7,4
2014,mks20.5,10.7638724,sub,ALY,1,5
2014,mkt17.1,4.995019222,nothing,ALY,1,4
2014,mkt17.2,10.17468869,nothing,ALY,1,3
2014,mkt17.3,3.96723776,fire,ALY,3,4
2014,mkt17.4,7.166711117,fire,MIKE,17,3
2014,mkt17.5,9.156124665,sub,ALY,4,3
2014,mkt18.1,18.02198188,fire,MIKE,17,2
2014,mkt18.3,3.758667424,nothing,ALY,3,2
2014,mkt18.4,10.53433822,fire,MIKE,18,4
2014,mkt18.5,6.188940669,nothing,SETH,12,5
2014,mkt19.1,0.915799391,fire,MIKE,19,4
2014,mkt19.3,1.249449097,sub,HEATHER,7,5
2014,mkt19.4,3.891632192,fire,SETH,11,4
2014,mkt19.5,3.440499487,fire,INGRID,14,3
2014,mkt20.1,3.60116996,sub,HEATHER,6,3
2014,mkt20.2,5.93888246,nothing,SETH,12,2
2014,mkt20.3,3.897067147,fire,ALY,2,2
2014,mkt20.4,3.694208226,nothing,SETH,9,3
2014,mku17.1,4.235605171,sub,INGRID,14,3
2014,mku17.2,12.36388554,fire,HEATHER,5,3
2014,mku17.3,6.12126448,nothing,ALY,2,5
2014,mku17.4,13.03333695,fire,INGRID,14,5
2014,mku17.5,0.402639081,sub,MIKE,17,5
2014,mku18.1,26.44565992,fire,INGRID,14,5
2014,mku18.2,8.443611451,nothing,MIKE,20,4
2014,mku18.3,4.064290982,nothing,INGRID,13,5
2014,mku18.4,0.154830252,nothing,MIKE,19,5
2014,mku18.5,11.3680258,sub,SETH,9,4
2014,mku19.4,0.869819041,sub,INGRID,14,4
2014,mku19.1,13.4556424,sub,INGRID,15,4
2014,mku19.2,4.061617487,fire,SETH,10,3
2014,mku19.3,0.037325262,fire,MIKE,19,5
2014,mku19.5,0.522182965,fire,INGRID,13,2
2014,mku20.2,0.179450914,sub,ALY,1,5
2014,mku20.3,0.446511422,nothing,ALY,3,3
2014,mku20.4,3.217694594,sub,INGRID,13,3
2014,mku20.5,NA,fire,SETH,10,1
2014,ses9.1,8.009330249,nothing,MIKE,18,3
2014,ses9.2,11.75360604,nothing,ALY,2,1
2014,ses9.4,3.704767119,sub,MIKE,17,4
